1    16    0.00018925
1    32    0.00036662
1    64    0.00075852
1    128    0.00124767
1    256    0.00248031
1    512    0.00504038
1    1024    0.0118297
1    2048    0.0248905
1    4096    0.0536809
1    8192    0.119266
1    16384    0.240658
1    32768    0.50456
1    65536    1.28503
